date,raw_description,amount,channel,category
2025-07-05,NEFT-NEFT TRANSFER PVT LTD-N863253,6887.55,NEFT,Transfers & Payments
2026-06-01,POS 799134 PAYTMUPI BLR,15005.73,POS,Transfers & Payments
2026-03-22,UPI-BIGBASKET-795423@oksbi,1496.24,UPI,Groceries
2025-10-05,UPI-MYNTRA LTD-460990@oksbi,3019.05,UPI,Shopping
2025-09-04,UPI-DOMINOSPIZZA-525078@apl,488.74,UPI,Dining
2026-06-17,UPI-IRCTC-315192@okaxis,1057.94,UPI,Transport
2025-09-17,NEFT-JIO RECHARGE PVT LTD-N596791,486.19,NEFT,Utilities & Bills
2026-01-17,UPI-WATER BILL LTD-995776@oksbi,202.44,UPI,Utilities & Bills
2026-04-18,UPI-INDIAN OIL PETROL PVT LTD-98770@ybl,527.2,UPI,Transport
2026-05-05,POS 73866 JIO REC LTD NOIDA,217.47,POS,Utilities & Bills
2025-07-30,UPI-JIOMART-181172@okaxis,1556.46,UPI,Groceries
2025-09-05,IMPS-408888-DECATHL,4604.94,IMPS,Shopping
2025-12-04,ACH-RENT TRANSFER LANDLORD INDIA-167494,17289.3,ACH,Rent
2026-06-16,UPI-IMPS TR-150623@oksbi,620.72,UPI,Transfers & Payments
2026-04-18,UPI-IRCTC INDIA-486171@ibl,303.36,UPI,Transport
2026-02-19,POS 411087 FAASOS PVT LTD GZB,343.75,POS,Dining
2025-09-05,ACH-NOBROKER RENT PAY INDIA-404350,26592.34,ACH,Rent
2026-06-23,UPI-SPENCERS RETAIL LTD-929557@apl,232.43,UPI,Groceries
2026-06-01,IMPS-953879-FD MATURITY PROCEEDS LTD,31917.7,IMPS,Income
2026-01-05,UPI-NEFTTRANSFER-529896@apl,30774.21,UPI,Transfers & Payments
2026-03-17,UPI-DECATHLON-77751@upi,2670.4,UPI,Shopping
2026-01-21,UPI-STEAM PURCHASE INDIA-40609@paytm,469.57,UPI,Entertainment
2026-02-23,UPI-PVR CI-576069@upi,352.84,UPI,Entertainment
2025-11-20,UPI-HDFC CREDIT CARD AUTOPAY LTD-880226@paytm,11105.57,UPI,Transfers & Payments
2026-01-17,UPI-BLINKIT-711287@okaxis,121.21,UPI,Groceries
2026-06-11,POS 878135 IRCTC GZB,1203.97,POS,Transport
2025-12-05,UPI-BOOKMYSH-52028@apl,385.16,UPI,Entertainment
2025-10-31,UPI-BIGBASKET-443166@paytm,2455.26,UPI,Groceries
2025-08-02,POS 836635 IRCTC BLR,1453.22,POS,Transport
2025-12-15,UPI-WOWMOMO LTD-656017@ybl,318.24,UPI,Dining
2025-10-18,UPI-REDBUS PVT LTD-183055@paytm,626.4,UPI,Transport
2025-10-21,UPI-REDBUS PVT LTD-682516@ibl,590.6,UPI,Transport
2026-05-03,UPI-MCDONA-830696@apl,295.8,UPI,Dining
2026-05-20,UPI-BLINKIT LTD-349176@ybl,463.31,UPI,Groceries
2026-03-01,ACH-INTERESTCREDITSBAC-957409,750.31,ACH,Income
2026-06-26,UPI-IRCTC LTD-23243@ibl,1567.18,UPI,Transport
2025-11-02,POS 145237 MCDONALDS MUM,261.93,POS,Dining
2025-07-20,UPI-MORESUPERMARKET-992823@oksbi,910.45,UPI,Groceries
2025-07-21,UPI-DELHI METRO  PVT LTD-788009@paytm,26.82,UPI,Transport
2026-04-03,UPI-INOXLEISURE LTD-841383@upi,736.32,UPI,Entertainment
2025-10-02,UPI-MORE S-913121@oksbi,206.37,UPI,Groceries
2025-09-03,NEFT-ZEPTO-N576507,652.74,NEFT,Groceries
2026-02-04,UPI-SBI PERSONAL LOAN EMI PVT LTD-173132@upi,5390.21,UPI,Transfers & Payments
2026-04-22,UPI-RELIANCE  PVT LTD-905318@apl,10029.48,UPI,Shopping
2025-09-24,UPI-GPAY UP-639996@upi,3838.45,UPI,Transfers & Payments
2026-01-12,UPI-PIZZA  PVT LTD-625094@ibl,314.01,UPI,Dining
2025-12-04,UPI-INOX LEIS-636463@oksbi,304.66,UPI,Entertainment
2025-10-06,UPI-CAFECOFFEEDAY-766847@upi,142.02,UPI,Dining
2026-01-08,NEFT-REDBUS PVT LTD-N673188,1765.28,NEFT,Transport
2025-09-02,IMPS-171249-ZOMATO,149.43,IMPS,Dining
2025-12-26,POS 731286 MEESHO PVT LTD DEL,594.86,POS,Shopping
2025-07-18,UPI-SBI PERSONAL LOAN EMI PVT LTD-662601@upi,9575.52,UPI,Transfers & Payments
2026-05-06,UPI-XBOX STO LTD-267640@ybl,1769.04,UPI,Entertainment
2025-08-17,UPI-HDFC CREDIT CARD AUTOPAY INDIA-417983@upi,10558.85,UPI,Transfers & Payments
2026-02-02,NEFT-FD MATURITY PROCEEDS PVT LTD-N726443,18220.3,NEFT,Income
2026-01-27,UPI-PAYTM UPI-115582@upi,6624.89,UPI,Transfers & Payments
2025-10-16,UPI-TATA 1MG INDIA-733964@okaxis,150.06,UPI,Health & Fitness
2025-08-05,UPI-NATURES BASKET INDIA-551462@oksbi,1028.28,UPI,Groceries
2025-10-04,UPI-PVR CINEMAS LTD-511102@ybl,527.36,UPI,Entertainment
2025-10-04,POS 849485 EATCLUB LTD BLR,173.54,POS,Dining
2026-05-05,IMPS-84686-IMPSINWARDP2P LTD,1316.26,IMPS,Income
2025-07-16,UPI-DELHI METRO RAIL INDIA-509763@upi,95.19,UPI,Transport
2025-07-04,POS 102546 KFC BLR,336.42,POS,Dining
2025-11-14,UPI-EATCLUB INDIA-794679@okaxis,277.84,UPI,Dining
2025-10-31,IMPS-397818-BLUSMART INDIA,317.89,IMPS,Transport
2025-07-02,POS 27927 GPAY UP LTD GZB,400.55,POS,Transfers & Payments
2026-05-13,UPI-BSES RAJDHANI POWER INDIA-540926@oksbi,2025.66,UPI,Utilities & Bills
2025-12-12,IMPS-916862-FAASOS PVT LTD,120.69,IMPS,Dining
2025-10-28,POS 776112 CULTFIT INDIA GZB,2075.93,POS,Health & Fitness
2026-06-24,IMPS-309137-INDIAN OIL PETROL INDIA,1421.65,IMPS,Transport
2026-03-16,POS 836527 PLAYSTATIONSTORE INDIA DEL,817.84,POS,Entertainment
2026-02-25,IMPS-122297-YOUTUBEPREMIUM INDIA,142.95,IMPS,Subscriptions
2026-06-03,UPI-BSES RAJDHANI POWER-457018@upi,502.99,UPI,Utilities & Bills
2025-11-21,NEFT-GPAYUPI PVT LTD-N699281,4614.59,NEFT,Transfers & Payments
2025-09-05,ACH-ASPECT RATIO SALARY INDIA-95835,75315.39,ACH,Income
2026-05-04,NEFT-IRCTC PVT LTD-N396323,2122.49,NEFT,Transport
2026-05-25,UPI-XBOX STORE INDIA-848718@ybl,674.91,UPI,Entertainment
2025-12-22,UPI-SWIGGY LTD-781788@paytm,375.95,UPI,Dining
2026-04-22,IMPS-65891-HALDIRAM PVT LTD,239.27,IMPS,Dining
2025-12-11,IMPS-545998-MORE SUPERMARKET LTD,772.72,IMPS,Groceries
2026-04-02,UPI-AIRTEL PAYMENTS PVT LTD-152729@apl,904.69,UPI,Utilities & Bills
2025-09-05,IMPS-628971-NOBROKERRENTPAY,12049.78,IMPS,Rent
2026-06-27,UPI-AJIO LTD-520071@okaxis,1937.02,UPI,Shopping
2025-10-16,UPI-BLUSMART LTD-735430@upi,151.24,UPI,Transport
2026-01-03,IMPS-23613-RENT TRANSFER LANDLORD LTD,16004.83,IMPS,Rent
2026-01-17,IMPS-763057-INDIANOILPETROL,700.28,IMPS,Transport
2026-04-07,POS 340128 PVRCINEMAS LTD GZB,974.74,POS,Entertainment
2026-06-01,UPI-BURGERKING LTD-464348@upi,243.1,UPI,Dining
2025-10-06,NEFT-NEFT INWARD REMITTANCE PVT LTD-N762221,14926.58,NEFT,Income
2025-09-14,IMPS-713449-PIZZAHUT INDIA,725.04,IMPS,Dining
2026-02-28,UPI-BAJAJFINSERVEMI-124047@ibl,4535.76,UPI,Transfers & Payments
2026-01-23,UPI-VODAFONEIDEA-253555@oksbi,351.94,UPI,Utilities & Bills
2026-01-09,POS 816509 PVR CINEMAS NOIDA,973.24,POS,Entertainment
2026-02-13,UPI-HOTSTAR-123292@paytm,316.88,UPI,Subscriptions
2026-04-27,UPI-YOUTUBE PREMIUM-503790@okaxis,157.88,UPI,Subscriptions
2026-03-05,UPI-EATCLUB INDIA-313856@ibl,155.49,UPI,Dining
2026-06-24,UPI-HPPETROLPUMP-858171@ibl,2034.58,UPI,Transport
2026-04-26,UPI-AIRTEL  LTD-691573@paytm,176.74,UPI,Utilities & Bills
2026-02-14,UPI-VODAFONE IDEA-42044@ybl,430.11,UPI,Utilities & Bills
2025-07-18,UPI-NFLX*NETFLIX-531734@okaxis,258.48,UPI,Subscriptions
2026-06-02,IMPS-49408-ACTFIBERNET PVT LTD,1416.26,IMPS,Utilities & Bills
2026-02-13,POS 729866 TATAPOWERDDL INDIA MUM,1456.13,POS,Utilities & Bills
2026-03-19,UPI-GPAYUPI-695804@apl,139.83,UPI,Transfers & Payments
2025-10-19,UPI-DOMINOS PIZZA-579888@ybl,442.61,UPI,Dining
2026-04-08,UPI-SPENCERSRETAIL INDIA-682332@ybl,408.06,UPI,Groceries
2026-06-21,POS 74985 KFC LTD MUM,695.37,POS,Dining
2026-04-15,POS 635330 PVR CINEMAS BLR,458.52,POS,Entertainment
2025-07-14,UPI-PIZZA HUT LTD-82290@okaxis,309.32,UPI,Dining
2025-12-16,UPI-WOW MOMO PVT LTD-954412@okaxis,251.35,UPI,Dining
2025-07-06,UPI-PIZZAHUT LTD-398024@paytm,667.6,UPI,Dining
2025-12-04,POS 101181 WOW MOMO INDIA GZB,130.43,POS,Dining
2026-05-08,UPI-TATAPOWERDDL-180041@okaxis,3635.59,UPI,Utilities & Bills
2026-06-13,POS 579469 BLUSMART GZB,500.08,POS,Transport
2025-07-05,UPI-FASTAG RECHARGE LTD-690504@ybl,216.28,UPI,Transport
2026-05-24,UPI-TATA POWER DDL LTD-712160@ibl,1112.25,UPI,Utilities & Bills
2026-02-25,IMPS-546883-SCALER A INDIA,27168.89,IMPS,Shopping
2026-05-07,IMPS-427261-NEFTINWARDREMITTANCE PVT LTD,12282.03,IMPS,Income
2025-08-06,NEFT-CREDRENTPAYMENT-N174133,16619.79,NEFT,Rent
2026-03-10,UPI-KFC-995466@oksbi,429.19,UPI,Dining
2026-03-21,UPI-HDFC CREDIT CARD AUTOPAY-732782@paytm,6616.96,UPI,Transfers & Payments
2026-02-03,POS 257089 AMAZON PRIME PVT LTD GZB,860.56,POS,Subscriptions
2026-06-11,IMPS-948701-CAFE COFFEE DAY,115.2,IMPS,Dining
2025-07-27,UPI-DOMINOS P LTD-392416@paytm,312.82,UPI,Dining
2025-08-30,UPI-AMAZONPRIME INDIA-308804@okaxis,353.48,UPI,Subscriptions
2025-12-04,UPI-PLAYSTATION STORE-866837@paytm,3562.5,UPI,Entertainment
2025-12-01,NEFT-IMPS INWARD P2P PVT LTD-N313843,1689.78,NEFT,Income
2025-12-29,UPI-BURGERKING INDIA-516947@ybl,152.87,UPI,Dining
2026-03-07,UPI-NYKAA PVT LTD-238078@oksbi,643.88,UPI,Shopping
2026-04-01,POS 460876 REDBUS NOIDA,436.67,POS,Transport
2026-06-29,UPI-REDBUS LTD-299739@paytm,425.02,UPI,Transport
2025-09-21,NEFT-UDEMY ONLINE COURSE INDIA-N698557,2911.99,NEFT,Shopping
2026-06-15,UPI-CAFE COFFEE DAY PVT LTD-788574@apl,282.68,UPI,Dining
2025-08-25,UPI-REDBUS LTD-164097@okaxis,750.0,UPI,Transport
2025-12-23,UPI-MAX HOSPIT-456426@oksbi,1296.01,UPI,Health & Fitness
2025-09-17,UPI-INTERVIEWBIT LTD-262584@okaxis,3351.48,UPI,Shopping
2026-06-07,ACH-CRED RENT PAY-736203,20671.34,ACH,Rent
2026-04-29,IMPS-241526-BSES RAJDHANI POWER LTD,550.79,IMPS,Utilities & Bills
2025-09-13,IMPS-907336-DELHI MET,20.34,IMPS,Transport
2025-10-27,POS 503472 DELHIMETRORAIL INDIA DEL,53.79,POS,Transport
2026-01-03,UPI-HOTSTAR PVT LTD-747151@oksbi,372.19,UPI,Subscriptions
2025-07-01,NEFT-NEFT INWARD REMITTANCE PVT LTD-N223274,2546.71,NEFT,Income
2025-10-03,UPI-SPENCERSRETAIL INDIA-382242@okaxis,320.42,UPI,Groceries
2025-09-05,POS 780020 ZOMATO PVT LTD GZB,338.16,POS,Dining
2026-01-13,UPI-DELHIMETRORAIL-137823@upi,91.69,UPI,Transport
2026-06-01,IMPS-739889-EATCLUB LTD,219.55,IMPS,Dining
2025-12-02,UPI-WOW MOMO LTD-560475@upi,105.9,UPI,Dining
2025-11-07,UPI-BARBEQUE NATION-365211@okaxis,1242.5,UPI,Dining
2026-01-31,UPI-STEAM PURC-176044@ibl,502.93,UPI,Entertainment
2026-04-16,UPI-PHONEPEUPI LTD-777696@apl,3244.23,UPI,Transfers & Payments
2025-08-08,UPI-AMAZONPRIME-403810@ibl,1027.91,UPI,Subscriptions
2025-07-02,UPI-DELHIMETRORAIL LTD-621875@upi,20.01,UPI,Transport
2026-06-28,UPI-NEFT TRANSFER PVT LTD-319148@apl,3378.86,UPI,Transfers & Payments
2025-10-23,UPI-PLAYSTATIONSTORE LTD-307019@paytm,1931.88,UPI,Entertainment
2025-11-16,NEFT-PHONEPE UPI-N674618,19212.88,NEFT,Transfers & Payments
2025-07-01,UPI-SBI PERSONAL LOAN EMI-388040@okaxis,5069.3,UPI,Transfers & Payments
2025-09-07,UPI-PLAYSTATION STO PVT LTD-341404@paytm,1871.37,UPI,Entertainment
2025-11-21,UPI-HALDIRAM-564492@upi,483.19,UPI,Dining
2026-06-18,POS 913288 PHARMEASY PVT LTD GZB,559.68,POS,Health & Fitness
2025-10-13,UPI-MAX HOSPITAL INDIA-164201@oksbi,1010.11,UPI,Health & Fitness
2026-03-03,UPI-INOXLEISURE LTD-482705@ybl,898.68,UPI,Entertainment
2025-10-01,UPI-SPENCERS RETAIL-326226@ybl,1218.77,UPI,Groceries
2025-08-06,UPI-MAX HOSPI INDIA-106102@upi,3136.21,UPI,Health & Fitness
2026-01-10,UPI-BOOKMYSHOW-867713@paytm,957.7,UPI,Entertainment
2025-08-12,UPI-NETFLIX-15152@apl,619.23,UPI,Subscriptions
2025-12-21,UPI-BAJAJ FINSERV EMI-213149@ybl,3384.85,UPI,Transfers & Payments
2025-12-05,POS 256652 TATAPLAYDTH LTD DEL,447.71,POS,Utilities & Bills
2025-07-23,UPI-JIOMART PVT LTD-108548@ibl,1635.87,UPI,Groceries
2025-07-13,NEFT-AMZN*AMAZONPAYINDIA INDIA-N155535,799.17,NEFT,Shopping
2025-08-27,POS 107678 MORE SU LTD MUM,365.97,POS,Groceries
2025-08-13,UPI-NETFLIX-159442@ybl,281.68,UPI,Subscriptions
2025-09-15,POS 656106 RAPIDO BIKE PVT LTD MUM,59.42,POS,Transport
2025-11-13,POS 828175 CAFE COFFEE DAY DEL,322.77,POS,Dining
2026-01-16,UPI-HDFC CREDIT CARD AUTO-119661@ibl,7019.76,UPI,Transfers & Payments
2025-09-04,UPI-PVRCINEMAS INDIA-370737@okaxis,519.82,UPI,Entertainment
2026-05-22,UPI-INTERVIEWBIT LTD-402798@oksbi,2207.09,UPI,Shopping
2025-10-26,UPI-TATAPLAYDTH-750649@oksbi,438.84,UPI,Utilities & Bills
2025-10-29,POS 892913 MAXHOSPITAL LTD DEL,1747.66,POS,Health & Fitness
2025-07-31,NEFT-NYKAA PVT LTD-N890980,1886.99,NEFT,Shopping
2025-09-12,UPI-TATA 1MG-977582@oksbi,229.39,UPI,Health & Fitness
2025-08-06,ACH-RENT TRANSFER LANDLORD INDIA-769691,10013.88,ACH,Rent
2025-08-24,UPI-GPAY UPI-500988@apl,7119.68,UPI,Transfers & Payments
2025-08-10,UPI-DOMINOSPIZZA-597831@apl,614.17,UPI,Dining
2025-09-10,UPI-DOMINOS PIZZA PVT LTD-494024@oksbi,537.15,UPI,Dining
2025-09-18,UPI-AMZN*AMAZONPAYINDIA-634521@apl,344.62,UPI,Shopping
2026-06-14,POS 582074 BARBEQUE NATION INDIA MUM,2658.64,POS,Dining
2025-09-19,UPI-RELIANCEDIGITAL-547833@oksbi,38297.25,UPI,Shopping
2025-07-29,UPI-MCDONALDS LTD-863458@upi,578.65,UPI,Dining
2026-02-25,POS 173830 AIRTEL PAYME INDIA DEL,697.55,POS,Utilities & Bills
2025-08-23,UPI-SPOTIFYINDIA-817628@apl,128.0,UPI,Subscriptions
2025-08-03,UPI-ZEPTO-794270@okaxis,128.2,UPI,Groceries
2025-08-13,UPI-SWIGGY INSTAMART-48054@ibl,1171.83,UPI,Groceries
2025-12-06,UPI-FKRT*FLIPKART PVT LTD-789193@okaxis,4612.07,UPI,Shopping
2025-12-30,POS 348412 UDEMY ONLINE COURSE NOIDA,2489.7,POS,Shopping
2026-01-12,UPI-NYKAA PVT LTD-170054@ybl,1324.4,UPI,Shopping
2025-10-27,UPI-FAASOS LTD-807172@upi,128.56,UPI,Dining
2026-05-08,IMPS-470217-NEFT TRANSFER PVT LTD,31222.1,IMPS,Transfers & Payments
2026-02-06,UPI-BLUSMART INDIA-251725@ybl,597.31,UPI,Transport
2026-03-12,UPI-VODAFONEIDEA-150550@apl,793.04,UPI,Utilities & Bills
2026-02-18,UPI-AIRTELPAYMENTS PVT LTD-170316@paytm,215.7,UPI,Utilities & Bills
2026-06-29,UPI-OLA CABS PVT LTD-497250@okaxis,324.6,UPI,Transport
2026-04-18,NEFT-NYKAA PVT LTD-N421415,668.08,NEFT,Shopping
2026-01-04,UPI-APPLE MU PVT LTD-88546@upi,116.07,UPI,Subscriptions
2026-05-26,UPI-FKRT*FLIPKART LTD-734736@apl,1709.59,UPI,Shopping
2025-09-20,UPI-SWIGGY-234886@oksbi,716.04,UPI,Dining
2026-05-25,UPI-HOTSTAR-90991@ybl,941.6,UPI,Subscriptions
2025-10-04,IMPS-360057-IMPSINWARDP2P PVT LTD,9932.45,IMPS,Income
2026-02-18,UPI-BOOKSKHARIDOSTORE LTD-995609@oksbi,325.41,UPI,Shopping
2026-05-04,UPI-SPENCERS RETAIL-982949@apl,369.88,UPI,Groceries
2025-10-17,UPI-BOOKS KHARIDO STORE INDIA-283956@okaxis,784.92,UPI,Shopping
2025-08-11,UPI-SWIGGY INDIA-914612@oksbi,334.81,UPI,Dining
2025-07-28,UPI-HOTSTAR INDIA-359633@apl,404.78,UPI,Subscriptions
2026-04-01,UPI-MORE SUPERMARKET LTD-731532@oksbi,363.55,UPI,Groceries
2026-04-14,POS 209205 STEAM PURCHASE DEL,1710.29,POS,Entertainment
2025-12-10,UPI-VODAFONEIDEA INDIA-980180@ybl,361.03,UPI,Utilities & Bills
2025-07-02,UPI-REDBUS LTD-666104@oksbi,971.5,UPI,Transport
2025-10-05,UPI-JIO RECHAR LTD-631134@oksbi,188.71,UPI,Utilities & Bills
2026-04-22,IMPS-854309-BIGBASKET PVT LTD,677.93,IMPS,Groceries
2025-09-02,UPI-DELHI METRO RAIL INDIA-435166@oksbi,36.08,UPI,Transport
2025-08-02,UPI-NOBROKER RE LTD-580604@ibl,10529.15,UPI,Rent
2026-06-18,POS 737197 SNITCH PVT LTD GZB,2259.32,POS,Shopping
2025-08-01,NEFT-ASPECT RATIO SALARY-N978793,56766.04,NEFT,Income
2026-03-15,UPI-AJIO-701144@okaxis,2648.75,UPI,Shopping
2025-08-28,UPI-NATURESBASKET INDIA-997725@paytm,508.98,UPI,Groceries
2026-05-27,UPI-NETMEDS INDIA-8974@okaxis,792.42,UPI,Health & Fitness
2025-11-13,POS 707007 MEESHO INDIA BLR,150.02,POS,Shopping
2025-07-02,NEFT-ASPECT RATIO SALARY-N860868,71977.79,NEFT,Income
2026-02-06,IMPS-203019-RAPIDOBIKE INDIA,100.77,IMPS,Transport
2026-04-22,POS 764481 UBER IND INDIA BLR,148.25,POS,Transport
2025-08-20,UPI-RAPIDO BIKE LTD-529751@paytm,103.79,UPI,Transport
2025-09-20,POS 98784 DR LAL PATHLABS LTD DEL,401.71,POS,Health & Fitness
2025-07-15,UPI-PIZZA HUT-966313@paytm,496.17,UPI,Dining
2026-02-18,UPI-BURGER KING PVT LTD-196617@ybl,320.31,UPI,Dining
2025-11-03,UPI-BIGBASKET INDIA-808814@okaxis,1312.7,UPI,Groceries
2026-05-23,UPI-ZEPTO-117320@oksbi,787.76,UPI,Groceries
2025-10-01,UPI-DOMINOSPIZZA INDIA-886652@okaxis,708.18,UPI,Dining
2025-07-12,UPI-BLINKIT-221511@upi,258.69,UPI,Groceries
2025-10-03,NEFT-IMPSINWARDP2P LTD-N692710,3557.31,NEFT,Income
2025-12-23,UPI-JIO RECHARGE INDIA-644830@ibl,402.85,UPI,Utilities & Bills
2025-09-01,UPI-BURGERKING-562988@paytm,257.33,UPI,Dining
2025-08-28,POS 344450 MAX HOSPITAL BLR,958.8,POS,Health & Fitness
2026-03-04,UPI-PVRCINEMAS-366484@upi,573.73,UPI,Entertainment
2026-01-21,UPI-NATURES BASKET PVT LTD-182361@ybl,1102.48,UPI,Groceries
2025-08-05,IMPS-327720-INTEREST CREDIT SB AC,152.14,IMPS,Income
2026-02-14,UPI-NATURES BAS PVT LTD-856524@okaxis,959.63,UPI,Groceries
2025-12-28,UPI-ACTFIBERNET-472233@ybl,1332.9,UPI,Utilities & Bills
2025-11-28,UPI-PHONEPE UPI-370364@oksbi,117.84,UPI,Transfers & Payments
2025-10-04,UPI-RELIANCEFRESH-226636@upi,379.57,UPI,Groceries
2025-12-11,UPI-HALDIRAM PVT LTD-225156@oksbi,228.81,UPI,Dining
2026-01-14,UPI-IRCTC LTD-553874@ybl,323.3,UPI,Transport
2026-06-09,NEFT-SPENCERSRETAIL INDIA-N716267,943.39,NEFT,Groceries
2025-07-26,UPI-BLUSMART INDIA-50064@okaxis,229.85,UPI,Transport
2026-04-29,UPI-DOMINOSPIZZA-23301@okaxis,250.17,UPI,Dining
2025-11-23,NEFT-APOLLOPHARMACY INDIA-N39805,1223.51,NEFT,Health & Fitness
2026-05-01,IMPS-871161-ASPECTRATIOSALARY,75761.1,IMPS,Income
2025-12-25,UPI-INOX LEISU PVT LTD-518806@ibl,301.99,UPI,Entertainment
2026-05-25,UPI-INDIAN OIL PETROL-885028@okaxis,2698.22,UPI,Transport
2025-07-06,UPI-MCDONALDS PVT LTD-904231@upi,386.04,UPI,Dining
2026-01-05,UPI-BLINKIT-6181@upi,778.1,UPI,Groceries
2025-12-03,UPI-SWIGGYINSTAMART PVT LTD-722338@ibl,808.01,UPI,Groceries
2026-04-25,NEFT-RAPIDO  PVT LTD-N904762,43.5,NEFT,Transport
2026-06-08,UPI-ACTFIBERNET-253207@ibl,882.73,UPI,Utilities & Bills
2026-03-05,UPI-MEESHO PVT LTD-804421@okaxis,681.37,UPI,Shopping
2025-10-14,POS 519631 IRCTC DEL,399.32,POS,Transport
2025-10-05,POS 854536 SONY LI LTD GZB,705.03,POS,Subscriptions
2025-12-07,POS 889990 UDEMY ONLINE COURSE LTD GZB,429.03,POS,Shopping
2026-02-17,UPI-HALDIRAM-213882@apl,164.07,UPI,Dining
2025-12-05,UPI-BARBEQUE NATION-680878@paytm,847.73,UPI,Dining
2025-11-01,NEFT-CRED RENT PAYMENT LTD-N280714,10016.34,NEFT,Rent
2025-08-30,UPI-SONY LIV-372643@oksbi,330.48,UPI,Subscriptions
2025-07-28,UPI-REDBUS-52521@upi,604.85,UPI,Transport
2026-01-23,UPI-SBIPERSONALLOANEMI PVT LTD-556286@ibl,7436.57,UPI,Transfers & Payments
2025-08-26,UPI-FKRT*FLIPKART-939536@paytm,1788.27,UPI,Shopping
2025-10-24,UPI-JIOMART INDIA-411945@oksbi,317.45,UPI,Groceries
2025-10-14,UPI-XBOXSTORE LTD-365519@upi,790.29,UPI,Entertainment
2026-03-15,UPI-JIO RECHARGE-500917@upi,228.24,UPI,Utilities & Bills
2025-12-06,NEFT-NEFTINWARDREMITTANCE LTD-N349290,16385.53,NEFT,Income
2026-02-05,POS 277648 ZOMATO LTD DEL,142.73,POS,Dining
2026-02-28,UPI-APOLLO PHARMACY INDIA-916636@ybl,412.65,UPI,Health & Fitness
2025-11-26,UPI-ZOMATO-528587@ybl,564.61,UPI,Dining
2025-12-19,UPI-PHARMEA-270840@upi,469.51,UPI,Health & Fitness
2025-12-02,POS 813149 UBER INDIA GZB,178.53,POS,Transport
2025-07-11,POS 898859 JIOMART INDIA BLR,1039.1,POS,Groceries
2026-04-22,UPI-CAFE COFFEE DAY INDIA-377879@ybl,266.22,UPI,Dining
2025-11-18,UPI-MORE SUPERMARKET-943901@oksbi,1467.27,UPI,Groceries
2026-06-03,UPI-RENT TRANSFER LANDLORD INDIA-618766@oksbi,27870.58,UPI,Rent
2026-03-24,UPI-BIGBASKET-129934@oksbi,1728.36,UPI,Groceries
2025-07-05,UPI-INDRAPRA INDIA-714999@ybl,701.1,UPI,Utilities & Bills
2025-12-03,POS 17349 JIOMAR PVT LTD NOIDA,302.85,POS,Groceries
2026-03-08,UPI-SPENCERSRETAIL INDIA-370366@upi,1104.46,UPI,Groceries
2025-11-23,UPI-DOMINOS PIZZA-698644@apl,422.94,UPI,Dining
2025-10-09,UPI-PHONEP PVT LTD-230489@paytm,4555.55,UPI,Transfers & Payments
2025-08-20,UPI-REDBUS PVT LTD-627040@okaxis,442.05,UPI,Transport
2025-09-10,POS 263165 UDEMY ONLINE COURSE LTD BLR,850.62,POS,Shopping
2026-04-17,UPI-DMART INDIA-573344@ybl,853.38,UPI,Groceries
2025-09-05,NEFT-NOBROKER RE-N981292,19388.97,NEFT,Rent
2026-02-01,UPI-BLUSMART INDIA-30017@ibl,150.31,UPI,Transport
2026-05-11,POS 609512 PHARMEASY LTD GZB,337.94,POS,Health & Fitness
2025-07-28,POS 133053 YOUTUBE PREMIUM INDIA NOIDA,155.94,POS,Subscriptions
2025-08-13,POS 350682 SCALERACADEMY GZB,5237.16,POS,Shopping
2025-08-01,POS 708173 NATURESBASKET GZB,1229.32,POS,Groceries
2026-04-14,UPI-MCDONALDS INDIA-144028@ybl,510.5,UPI,Dining
2025-12-07,UPI-SPOTIFY INDIA-845750@oksbi,150.12,UPI,Subscriptions
2026-05-06,UPI-BLINKIT-102568@ybl,137.56,UPI,Groceries
2025-09-01,UPI-SCALERACADEMY INDIA-193984@apl,6379.78,UPI,Shopping
2026-06-05,IMPS-668101-NOBROKERRENTPAY LTD,10009.38,IMPS,Rent
2025-09-26,POS 504805 BURGER  INDIA MUM,183.51,POS,Dining
2026-06-07,UPI-EATCLUB INDIA-732541@apl,154.03,UPI,Dining
2025-11-23,UPI-INTERVIEWB INDIA-12554@ibl,1366.66,UPI,Shopping
2025-07-22,UPI-APPLE MUSIC PVT LTD-147070@oksbi,176.87,UPI,Subscriptions
2025-12-31,IMPS-366779-AMAZON PAY IND LTD,4110.07,IMPS,Shopping
2026-06-01,UPI-DELHIJALBOARD-356772@oksbi,506.89,UPI,Utilities & Bills
2026-06-03,POS 72523 DRLALPATHLABS INDIA NOIDA,768.6,POS,Health & Fitness
2026-03-17,UPI-DECATHLON-272818@ybl,2690.97,UPI,Shopping
2026-05-13,UPI-WATER BILL-48111@paytm,635.57,UPI,Utilities & Bills
2026-03-13,POS 340381 SWIGGY INDIA BLR,871.14,POS,Dining
2025-09-28,UPI-MAX HOSPITAL INDIA-793528@oksbi,8582.38,UPI,Health & Fitness
2025-08-07,UPI-KFC-662959@apl,200.43,UPI,Dining
2026-01-10,POS 584499 BLINKIT BLR,134.47,POS,Groceries
2025-09-21,UPI-SNITCH-611384@paytm,1291.57,UPI,Shopping
2025-09-10,UPI-SPOTIFY INDIA PVT LTD-813002@oksbi,144.84,UPI,Subscriptions
